번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
469,경기도,평택시,경기도 평택시,평택-11,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,390,15,1.9,,시·군나무,대,,,경기도 평택시 팽성읍 동서촌로 89,경기도 평택시 팽성읍 객사리 170-2,36.96489,127.06228,2024-01-18
470,경기도,평택시,경기도 평택시,평택-11,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,390,15,2,,시·군나무,대,,,경기도 평택시 팽성읍 동서촌로 89,경기도 평택시 팽성읍 객사리 170-2,36.96489,127.06228,2024-01-18
471,경기도,평택시,경기도 평택시,평택-11,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,390,15,1.3,,시·군나무,대,,,경기도 평택시 팽성읍 동서촌로 89,경기도 평택시 도일동 산58+S14:T14,36.96489,127.06228,2024-01-18
472,경기도,평택시,경기도 평택시,평택-10,1989-03-09,,노목+거목,,Juniperus chinensis,향나무,1,210,7,1.6,,시·군나무,대,,,경기도 평택시 경기대로 1366(서정동),경기도 평택시 서정동 800,37.06679,127.06464,2024-01-18
473,경기도,평택시,경기도 평택시,평택-09,1982-10-15,,노목+거목,,Quercus acutissima,상수리나무,1,190,20,2.9,,시·군나무,임야,,,경기도 평택시 원도일길 33-7(도일동),경기도 평택시 도일동 산206-7,37.04257,127.10236,2024-01-18
474,경기도,평택시,경기도 평택시,평택-08,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,150,19,3,,시·군나무,대,,,경기도 평택시 동막길 30(지산동),경기도 평택시 지산동 114-5,37.07558,127.09196,2024-01-18
475,경기도,평택시,경기도 평택시,평택-06,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,240,18,4.1,,시·군나무,임야,,,경기도 평택시 상리길 27(도일동),경기도 평택시 도일동 산58,37.0573,127.11977,2024-01-18
476,경기도,평택시,경기도 평택시,평택-05,1982-10-15,,노목+거목,,Sophora japonicum,회화나무,1,290,12,3.2,,시·군나무,대,,,경기도 평택시 신대고잔길 16-2(신대동),경기도 평택시 신대동 529-2,36.99621,127.06767,2024-01-18
477,경기도,평택시,경기도 평택시,평택-04,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,490,10,1.3,,시·군나무,도로,,,경기도 평택시 오좌동길 32,경기도 평택시 독곡동 442,37.08655,127.06451,2024-01-18
478,경기도,평택시,경기도 평택시,평택-04,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,490,9.5,1.7,,시·군나무,도로,,,경기도 평택시 오좌동길 32,경기도 평택시 독곡동 442,37.08655,127.06451,2024-01-18
479,경기도,평택시,경기도 평택시,평택-02,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,600,12,2.2,,시·군나무,임야,,,경기도 평택시 상리길 27(도일동),경기도 평택시 도일동 산58,37.05801,127.1203,2024-01-18
480,경기도,평택시,경기도 평택시,평택-02,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,600,8,1.6,,시·군나무,임야,,,경기도 평택시 상리길 27(도일동),경기도 평택시 도일동 산58,37.05801,127.1203,2024-01-18
481,경기도,평택시,경기도 평택시,평택-02,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,600,12,2.3,,시·군나무,임야,,,경기도 평택시 상리길 27(도일동),경기도 평택시 도일동 산58,37.05801,127.1203,2024-01-18
