t_ce_na,t_num,t_sdate,t_ty,t_fna,t_bna,t_tty,t_age,t_fr,t_gr,t_gr_num,t_rad,t_ad
전라남도 담양군청,15-6-8-6,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,301,시·군나무,대,,,전라남도 담양군 금성면 대성리 600-2
전라남도 담양군청,15-6-8-7,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,231,면나무,잡종지,,,전라남도 담양군 금성면 대성리 666-1
전라남도 담양군청,15-6-8-8,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,351,시·군나무,대,,,전라남도 담양군 금성면 금성리 1058
전라남도 담양군청,15-6-8-9,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,301,시·군나무,구거,,전라남도 담양군 금성면 부곡길 3,전라남도 담양군 금성면 금성리 1038
전라남도 담양군청,15-6-11-8,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,201,마을나무,대,,,전라남도 담양군 수북면 주평리 245
전라남도 담양군청,15-6-11-9,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,203,마을나무,도로,,전라남도 담양군 수북면 풍수리 529-2,전라남도 담양군 수북면 풍수리 529-2
전라남도 담양군청,15-6-10-9,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,233,면나무,임야,,,전라남도 담양군 월산면 월평리 766
전라남도 담양군청,15-6-10-8,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,183,마을나무,잡종지,,,전라남도 담양군 월산면 월평리 33-20
전라남도 담양군청,15-6-10-7,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,333,시·군나무,대,,,전라남도 담양군 월산면 중월리 346
전라남도 담양군청,15-6-10-6,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,313,시·군나무,대,,전라남도 담양군 월산면 중방길 28-2,전라남도 담양군 월산면 중월리 199-1
전라남도 담양군청,15-6-10-5,1995-08-02,거목,느릅나무과,celtis sinensis pers,팽나무,520,시·군나무,임야,,,전라남도 담양군 월산면 광암리 산208-2
전라남도 담양군청,15-6-10-4,1991-01-07,거목,느릅나무과,Zelkova serrata makino,느티나무,324,시·군나무,전,,전라남도 담양군 월산면 홍암길 93-1,전라남도 담양군 월산면 용암리 206
전라남도 담양군청,15-6-10-3,1991-01-07,거목,느릅나무과,Zelkova serrata makino,느티나무,324,시·군나무,잡종지,,,전라남도 담양군 월산면 월산리 749-6
전란남도 담양군,15-6-10-21,2020-03-02,노목+거목,느릅나무과,Zelkova serrata makino,느티나무,250,시·군나무,임야,,,전라남도 담양군 월산면 용암리 산 34
전라남도 담양군청,15-6-10-20,2012-04-12,노목,느릅나무과,Zelkova serrata makino,느티나무,203,면나무,임야,,,전라남도 담양군 월산면 오성리 184
전라남도 담양군청,15-6-10-2,1991-01-07,거목,느릅나무과,Zelkova serrata makino,느티나무,174,마을나무,대,,,전라남도 담양군 월산면 월계리 323
전라남도 담양군청,15-6-10-19,2008-07-03,거목,느릅나무과,"Zelkova serrata makino, celtis sinensis pers","느티3,팽2",457,시·군나무,도로,,,전라남도 담양군 월산면 중월리 466-2
전라남도 담양군청,15-6-10-18,2004-08-26,거목,느릅나무과,Zelkova serrata makino,느티나무,308,시·군나무,임야,,,전라남도 담양군 월산면 용흥리 574
전라남도 담양군청,15-6-10-17,1995-08-02,노목,느릅나무과,Zelkova serrata makino,느티나무,280,면나무,대,,,전라남도 담양군 월산면 월계리 788-10
전라남도 담양군청,15-6-10-16,1995-08-02,노목,느릅나무과,Zelkova serrata makino,느티나무,220,면나무,대,,,전라남도 담양군 월산면 광암리 536
전라남도 담양군청,15-6-10-15,1995-08-02,노목,느릅나무과,Zelkova serrata makino,느티나무,220,면나무,임야,,,전라남도 담양군 월산면 광암리 산85-1
전라남도 담양군청,15-6-10-14,1995-08-02,노목,느릅나무과,Zelkova serrata makino,느티나무,320,시·군나무,잡종지,,,전라남도 담양군 월산면 월평리 586
전라남도 담양군청,15-6-10-13,1995-08-02,거목,느릅나무과,Zelkova serrata makino,느티나무,320,시·군나무,대,,,전라남도 담양군 월산면 월산리 175
전라남도 담양군청,15-6-10-12,1991-01-07,거목,느릅나무과,Zelkova serrata makino,느티나무,204,시·군나무,도로,,전라남도 담양군 월산면 도동길 20,전라남도 담양군 월산면 용흥리 산32
전라남도 담양군청,15-6-10-11,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,193,마을나무,도로,,,전라남도 담양군 월산면 월산리 327-2
전라남도 담양군청,15-6-10-10,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,233,면나무,대,,,전라남도 담양군 월산면 월산리 278-1
전라남도 담양군청,15-6-10-1,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,253,면나무,잡종지,,,전라남도 담양군 월산면 화방리 223-21
전라남도 담양군청,15-6-1-9,2005-10-24,노목,느릅나무과,Zelkova serrata makino,느티나무,360,마을나무,잡종지,,,전라남도 담양군 담양읍 가산리 358
전라남도 담양군청,15-6-1-8,2002-12-02,거목,느릅나무과,celtis sinensis pers,팽나무,163,마을나무,잡종지,,,전라남도 담양군 담양읍 반룡리 573
전라남도 담양군청,15-6-1-7,1991-03-27,노목,느릅나무과,celtis sinensis pers,팽나무,274,마을나무,임야,,,전라남도 담양군 담양읍 만성리 39
전라남도 담양군청,15-6-1-6,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,232,마을나무,잡종지,,,전라남도 담양군 담양읍 강쟁리 37
전라남도 담양군청,15-6-1-5,1982-12-03,거목,버드나무과,salix chaenomeloides kimura,왕버들,282,마을나무,도로,,전라남도 담양군 담양읍 서당골길 28,전라남도 담양군 담양읍 백동리 653
전라남도 담양군청,15-6-1-4,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,283,면나무,대,,전라남도 담양군 담양읍 완동길23,전라남도 담양군 담양읍 만성리 110-1
전라남도 담양군청,15-6-1-3,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,393,시·군나무,잡종지,,,전라남도 담양군 담양읍 가산리 704
전라남도 담양군청,15-6-1-2,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,332,시·군나무,임야,,전라남도 담양군 담양읍 학동길 49-1,전라남도 담양군 담양읍 학동리 306-7
전라남도 담양군청,15-6-1-16,2013-06-20,노목,느릅나무과,Zelkova serrata makino,느티나무,402,시·군나무,구거,,,전라남도 담양군 담양읍 삼다리 852
전라남도 담양군청,15-6-1-15,2000-01-12,노목,"버드나무과, 느릅나무과",salix chaenomeloides kimura,왕버들1느티나무1팽나무2,315,시·군나무,잡종지,,,전라남도 담양군 담양읍 삼만리 600-1
전라남도 담양군청,15-6-1-14,2011-09-29,노목,느릅나무과,Zelkova serrata makino,느티나무,211,면나무,도로,,,전라남도 담양군 담양읍 오계리 667
전라남도 담양군청,15-6-1-11,2010-07-07,거목,느릅나무과,Zelkova serrata makino,느티나무,305,시·군나무,잡종지,,,전라남도 담양군 담양읍 삼다리 213-1
전라남도 담양군청,15-6-1-10,2006-09-13,거목,느릅나무과,Zelkova serrata makino,느티나무,159,마을나무,잡종지,,,전라남도 담양군 담양읍 삼다리 457-1
전라남도 담양군청,15-6-1-1,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,503,시·군나무,임야,,전라남도 담양군 담양읍 향백동 1길69,전라남도 담양군 담양읍 백동리 321
전라남도 담양군청,15-6-7-9,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,301,시·군나무,구거,,,전라남도 담양군 무정면 평지리 762-1
전라남도 담양군청,15-6-7-8,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,225,면나무,답,,,전라남도 담양군 무정면 오례리 719
전라남도 담양군청,15-6-7-7,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,275,면나무,도로,,,전라남도 담양군 무정면 동강리 355-11
전라남도 담양군청,15-6-7-6,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,451,시·군나무,대,,전라남도 담양군 무정면 동산길 24,전라남도 담양군 무정면 동산리 143
전라남도 담양군청,15-6-7-5,1982-12-03,노목,느릅나무과,Zelkova serrata makino,느티나무,351,시·군나무,대,,전라남도 담양군 무정면 덕곡길 159,전라남도 담양군 무정면 덕곡리 297-1
전라남도 담양군청,15-6-7-4,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,201,면나무,도로,,전라남도 담양군 무정면 덕곡길 154-13,전라남도 담양군 무정면 덕곡리 814
전라남도 담양군청,15-6-7-3,1982-12-03,거목,느릅나무과,Zelkova serrata makino,느티나무,351,시·군나무,답,,전라남도 담양군 무정면 평지정석길 45,전라남도 담양군 무정면 평지리 354
완도군,15-20-1-11,2021-09-21,노목,부처꽃과,Lagerstroemia indica,배롱나무,150,시·군나무,체육용지,,전라남도 완도군 완도읍 개포로 111,전라남도 완도군 완도읍 군내리 1256-2
완도군,15-20-1-10,2020-10-07,노목,차나무과,Camellia japonica,동백나무,150,시·군나무,전,,전라남도 완도군 완도읍 장보고대로42번길 84,전라남도 완도군 완도읍 가용리 365-1
전라남도 장성군청,15-19-11-20,2005-10-26,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,312,시·군나무,잡종지,609.9,전라남도 장성군 북하면 대흥리 454-4,전라남도 장성군 북하면 대흥리 454-4
전라남도 장성군청,15-19-11-21,2000-10-11,노목+거목,소나무과,Pinus densiflora Siebold & Zucc.,적송,217,면나무,임야,20423.5,전라남도 장성군 북하면 덕재리 산40,전라남도 장성군 북하면 덕재리 산40
전라남도 장성군청,15-19-11-22,1982-12-03,노목+거목,소나무과,Pinus densiflora Siebold & Zucc.,적송,155,마을나무,구거,11857.0,전라남도 장성군 북하면 신성리 736-1(172-3옆),전라남도 장성군 북하면 신성리 736-1(172-3옆)
전라남도 장성군청,15-19-11-23,2023-11-15,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,320,마을나무,대,430.0,전라남도 장성군 북하면 용두리 356-5,전라남도 장성군 북하면 용두리 356-5
전라남도 장성군청,15-19-10-10,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,513,도나무,전,,전라남도 장성군 북이면 죽청리 161-5(155-2옆),전라남도 장성군 북이면 죽청리 161-5(155-2옆)
전라남도 장성군청,15-19-10-11,2004-10-08,노목+거목,자작나무과,Carpinus laxiflora (Siebold & Zucc.) Blume,서어나무,83,시·군나무,임야,,전라남도 장성군 북이면 죽청리 665-1(209-1옆),전라남도 장성군 북이면 죽청리 665-1(209-1옆)
전라남도 장성군청,15-19-10-12,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,93,시·군나무,도로,270.9,전라남도 장성군 북이면 죽청리 249-2,전라남도 장성군 북이면 죽청리 249-2
전라남도 장성군청,15-19-10-13,2004-10-08,노목+거목,느릅나무과,Celtis sinensis Pers.,팽나무,200,면나무,임야,328.1,전라남도 장성군 북이면 만무리 228-1,전라남도 장성군 북이면 만무리 228-1
전라남도 장성군청,15-19-10-13,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,213,면나무,임야,322.1,전라남도 장성군 북이면 만무리 228-1,전라남도 장성군 북이면 만무리 228-1
전라남도 장성군청,15-19-10-15,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,213,면나무,도로,151.9,전라남도 장성군 북이면 만무리 산33-1,전라남도 장성군 북이면 만무리 산33-1
전라남도 장성군청,15-19-10-16,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,213,면나무,답,400.1,전라남도 장성군 북이면 만무리 87-6,전라남도 장성군 북이면 만무리 87-6
전라남도 장성군청,15-19-10-17,1982-12-03,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,235,면나무,답,456.8,전라남도 장성군 북이면 신월리 223-1,전라남도 장성군 북이면 신월리 223-1
전라남도 장성군청,15-19-10-18,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,213,면나무,잡종지,118.1,전라남도 장성군 북이면 신월리 750-2,전라남도 장성군 북이면 신월리 750-2
전라남도 장성군청,15-19-10-20,2004-10-08,노목+거목,장미과,Prunus serrulata var. spontanea(Maxim.) E.H.Wilson,벚나무,83,시·군나무,전,906.0,전라남도 장성군 북이면 신월리 544-1(594옆),전라남도 장성군 북이면 신월리 544-1(594옆)
전라남도 장성군청,15-19-10-21,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,163,마을나무,임야,,전라남도 장성군 북이면 모현리 산1-7(587-2옆),전라남도 장성군 북이면 모현리 산1-7(587-2옆)
전라남도 장성군청,15-19-10-23,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,413,시·군나무,답,86.8,전라남도 장성군 북이면 오월리 364,전라남도 장성군 북이면 오월리 364
전라남도 장성군청,15-19-10-24,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,513,도나무,임야,395.6,전라남도 장성군 북이면 오월리 산89,전라남도 장성군 북이면 오월리 산89
전라남도 장성군청,15-19-10-25,2004-10-08,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,313,시·군나무,임야,630.3,전라남도 장성군 북이면 오월리 산105,전라남도 장성군 북이면 오월리 산105
전라남도 장성군청,15-19-10-26,2004-10-08,노목+거목,버드나무과,Salix koreensis Andersson,왕버들,313,시·군나무,공장용지,2932.0,전라남도 장성군 북이면 오현길 23,전라남도 장성군 북이면 오월리 217-3(266-1옆)
전라남도 장성군청,15-19-10-27,1982-12-03,노목+거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,335,시·군나무,임야,,전라남도 장성군 북이면 조양리 산68(586-1옆),전라남도 장성군 북이면 조양리 산68(586-1옆)
전라남도 장성군청,15-19-10-28,2011-09-06,노목+거목,자작나무과,Carpinus laxiflora (Siebold & Zucc.) Blume,서어나무,306,시·군나무,도로,,전라남도 장성군 북이면 사거리 772(412-2옆),전라남도 장성군 북이면 사거리 772(412-2옆)
